ComID,GeogName,Datagroup,Year,Total
cnt1213,Guysborough,Accommodation and Food Services,2007,33
cnt1214,Antigonish,Accommodation and Food Services,2007,59
cnt1215,Inverness,Accommodation and Food Services,2007,87
cnt1216,Richmond,Accommodation and Food Services,2007,34
cnt1217,Cape Breton,Accommodation and Food Services,2007,231
cnt1218,Victoria,Accommodation and Food Services,2007,112
pro9012,Nova Scotia,Accommodation and Food Services,2007,"2,680"
cnt1201,Shelburne,Other Services (except Public Administration),2007,91
cnt1202,Yarmouth,Other Services (except Public Administration),2007,147
cnt1203,Digby,Other Services (except Public Administration),2007,106
cnt1204,Queens,Other Services (except Public Administration),2007,89
cnt1205,Annapolis,Other Services (except Public Administration),2007,127
cnt1206,Lunenburg,Other Services (except Public Administration),2007,225
cnt1207,Kings,Other Services (except Public Administration),2007,271
cnt1208,Hants,Other Services (except Public Administration),2007,201
cnt1209,Halifax,Other Services (except Public Administration),2007,"1,923"
cnt1210,Colchester,Other Services (except Public Administration),2007,287
cnt1211,Cumberland,Other Services (except Public Administration),2007,140
cnt1212,Pictou,Other Services (except Public Administration),2007,197
cnt1213,Guysborough,Other Services (except Public Administration),2007,55
cnt1214,Antigonish,Other Services (except Public Administration),2007,98
cnt1215,Inverness,Other Services (except Public Administration),2007,97
cnt1216,Richmond,Other Services (except Public Administration),2007,50
cnt1217,Cape Breton,Other Services (except Public Administration),2007,448
cnt1218,Victoria,Other Services (except Public Administration),2007,95
pro9012,Nova Scotia,Other Services (except Public Administration),2007,"4,703"
cnt1201,Shelburne,Public Administration,2007,6
cnt1202,Yarmouth,Public Administration,2007,4
cnt1203,Digby,Public Administration,2007,11
cnt1204,Queens,Public Administration,2007,5
cnt1205,Annapolis,Public Administration,2007,8
cnt1206,Lunenburg,Public Administration,2007,8
cnt1207,Kings,Public Administration,2007,10
cnt1208,Hants,Public Administration,2007,6
cnt1209,Halifax,Public Administration,2007,284
cnt1210,Colchester,Public Administration,2007,11
cnt1211,Cumberland,Public Administration,2007,7
cnt1212,Pictou,Public Administration,2007,
cnt1213,Guysborough,Public Administration,2007,6
cnt1214,Antigonish,Public Administration,2007,5
cnt1215,Inverness,Public Administration,2007,5
cnt1216,Richmond,Public Administration,2007,4
cnt1217,Cape Breton,Public Administration,2007,11
cnt1218,Victoria,Public Administration,2007,5
pro9012,Nova Scotia,Public Administration,2007,405
