X,Y,OBJECTID,JUNCTION_ID,JUNCTION_TYPE,PSEUDO_NODE_TYPE,MUN_CODE,JUNCDESCR,HRMINTRST,TRAFFICZONE,TRFSERVID,SIGNALRESP
-62.738538379318619,45.266812448666052,1774729,66276,Outer Boundary Point,,Halifax Regional Municipality,,,,,
-63.896983920894826,44.690389155651346,1774730,67235,Non-Intersection Junction,Ownership Change,Halifax Regional Municipality,,,,,
-63.55296803987433,44.527446560250006,1774731,65314,Intersection,,Halifax Regional Municipality,,,,,
-63.583470333549982,44.645709263040033,1774732,6448,Intersection,,Halifax Regional Municipality,,,,,
-63.578759622098978,44.521154486494503,1774733,67555,Intersection,,Halifax Regional Municipality,,,,,
-63.517238525018868,44.632209420205911,1774734,8431,Intersection,,Halifax Regional Municipality,,,,,
-63.515067438012657,44.718650591591505,1774735,8447,Intersection,,Halifax Regional Municipality,,,,,
-63.514824569492447,44.717918387718711,1774736,8454,Intersection,,Halifax Regional Municipality,,,,,
-63.515404520941559,44.675627561094629,1774737,8457,Dead End,,Halifax Regional Municipality,,,,,
-63.516229186050481,44.600171534725632,1774738,8461,Dead End,,Halifax Regional Municipality,,,,,
-63.51561311064885,44.633478713664921,1774739,8462,Intersection,,Halifax Regional Municipality,,,,,
-63.51444645511463,44.684112030095292,1774740,8467,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.513843545421793,44.718423293726836,1774741,8468,Intersection,,Halifax Regional Municipality,,,,,
-63.515004043004744,44.62856395561117,1774742,8472,Intersection,,Halifax Regional Municipality,,,,,
-63.514331229111455,44.627324542756085,1774743,8478,Intersection,,Halifax Regional Municipality,,,,,
-63.514430361796315,44.600030033538623,1774744,8482,Dead End,,Halifax Regional Municipality,,,,,
-63.743544447912306,44.712236069902055,1774745,1475,Intersection,,Halifax Regional Municipality,,,,,
-63.742249407852633,44.794872737315863,1774746,1476,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.742036640080983,44.79809740313862,1774747,1478,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.745296177089394,44.521057605705295,1774748,1481,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.745009601937355,44.535192337799373,1774749,1484,Intersection,,Halifax Regional Municipality,,,,,
-63.743355050711081,44.660250033442509,1774750,1486,Dead End,,Halifax Regional Municipality,,,,,
-63.745033240205736,44.529407908894918,1774751,1487,Dead End,,Halifax Regional Municipality,,,,,
-63.743227232124234,44.654661358360734,1774752,1489,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.744789582066403,44.515564669677794,1774753,1495,Intersection,,Halifax Regional Municipality,,,,,
-63.742068455713401,44.724118798622342,1774754,1496,Intersection,,Halifax Regional Municipality,,,,,
-63.741884095365954,44.710849102461772,1774755,1500,Dead End,,Halifax Regional Municipality,,,,,
-63.836265174771974,44.72163333365387,1774756,751,Intersection,,Halifax Regional Municipality,,,,,
-63.836120305262739,44.722732971263966,1774757,752,Intersection,,Halifax Regional Municipality,,,,,
-63.836034961717488,44.697823037898679,1774758,756,Intersection,,Halifax Regional Municipality,,,,,
-63.835589429675927,44.719529058814572,1774759,757,Intersection,,Halifax Regional Municipality,,,,,
-63.179909764957138,44.738709090241265,1774760,30097,Intersection,,Halifax Regional Municipality,,,,,
-63.8350459237762,44.715261935954949,1774761,761,Dead End,,Halifax Regional Municipality,,,,,
-63.835069675232312,44.703577505069958,1774762,762,Intersection,,Halifax Regional Municipality,,,,,
-63.178121777978546,44.737923988145575,1774763,30098,Dead End,,Halifax Regional Municipality,,,,,
-63.834779191510449,44.713898819633101,1774764,768,Intersection,,Halifax Regional Municipality,,,,,
-63.83479243716932,44.70082234058448,1774765,769,Dead End,,Halifax Regional Municipality,,,,,
-63.834000204835419,44.741668634351271,1774766,770,Dead End,,Halifax Regional Municipality,,,,,
-63.6645484451698,44.765078907658882,1774767,3140,Intersection,,Halifax Regional Municipality,,,,,
-63.66494325653381,44.727853282996222,1774768,3144,Intersection,,Halifax Regional Municipality,,,,,
-63.665086408464227,44.704929746849217,1774769,3145,Dead End,,Halifax Regional Municipality,,,,,
-63.664738565514853,44.73059635125108,1774770,3148,Dead End,,Halifax Regional Municipality,,,,,
-63.665104431363773,44.703636018137615,1774771,3150,Intersection,,Halifax Regional Municipality,,,,,
-63.665041995756575,44.707278103948468,1774772,3151,Non-Intersection Junction,Ownership Change,Halifax Regional Municipality,,,,,
-63.665276120075816,44.684044122489404,1774773,3153,Intersection,,Halifax Regional Municipality,,,,,
-63.663585174504135,44.80048140985393,1774774,3155,Dead End,,Halifax Regional Municipality,,,,,
-63.664240997662134,44.75440254811673,1774775,3157,Dead End,,Halifax Regional Municipality,,,,,
-63.665289513956701,44.670158483127501,1774776,3158,Intersection,,Halifax Regional Municipality,,,,,
-63.665341875856299,44.663394410212689,1774777,3160,Intersection,,Halifax Regional Municipality,,,,,
-63.664338078594888,44.729868600616683,1774778,3163,Intersection,,Halifax Regional Municipality,,,,,
-63.664729527564795,44.704536956379727,1774779,3164,Intersection,,Halifax Regional Municipality,,,,,
-63.66384435193833,44.763754224125229,1774780,3165,Intersection,,Halifax Regional Municipality,,,,,
-63.665039915258383,44.681565681195167,1774781,3167,Intersection,,Halifax Regional Municipality,,,,,
-63.665226725311612,44.664081248603232,1774782,3168,Intersection,,Halifax Regional Municipality,,,,,
-63.665182130245952,44.662712808686805,1774783,3169,Intersection,,Halifax Regional Municipality,,,,,
-63.666837031815184,44.777809082388195,1774784,3062,Intersection,,Halifax Regional Municipality,,,,,
-63.667327458061393,44.727353215937526,1774785,3067,Intersection,,Halifax Regional Municipality,,,,,
-63.66784014276373,44.675197443794836,1774786,3073,Intersection,,Halifax Regional Municipality,,,,,
-63.667814890222779,44.640658180132853,1774787,3094,Dead End,,Halifax Regional Municipality,,,,,
-63.511422024284037,44.633975851364305,1774788,8517,Intersection,,Halifax Regional Municipality,,,,,
-63.511220056957036,44.630119291303075,1774789,8518,Intersection,,Halifax Regional Municipality,,,,,
-63.495749496611062,44.703604814240272,1774790,8762,Intersection,,Halifax Regional Municipality,,,,,
-63.496008713571129,44.69148297524886,1774791,8763,Non-Intersection Junction,Community Boundary Change,Halifax Regional Municipality,,,,,
-63.497140857628764,44.614102725678237,1774792,8764,Intersection,,Halifax Regional Municipality,,,,,
-63.508777687718165,44.671549469393888,1774793,8554,Intersection,,Halifax Regional Municipality,,,,,
-63.509372231400747,44.624032971698355,1774794,8558,Intersection,,Halifax Regional Municipality,,,,,
-63.52580608487029,44.878820689500124,1774795,8225,Intersection,,Halifax Regional Municipality,,,,,
-63.528932582283453,44.683582430156626,1774796,8227,Intersection,,Halifax Regional Municipality,,,,,
-63.528494371511449,44.676558188713422,1774797,8237,Intersection,,Halifax Regional Municipality,,,,,
-63.531079305182537,44.500747402947098,1774798,8240,Intersection,,Halifax Regional Municipality,,,,,
-63.52793781758222,44.684723889861708,1774799,8242,Intersection,,Halifax Regional Municipality,,,,,
-63.527338316995895,44.687474024495238,1774800,8247,Dead End,,Halifax Regional Municipality,,,,,
-63.528052713005373,44.612557580148511,1774801,8252,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.526048568013238,44.68099222695416,1774802,8262,Dead End,,Halifax Regional Municipality,,,,,
-63.525545684828991,44.673392876542586,1774803,8267,Dead End,,Halifax Regional Municipality,,,,,
-63.525059116846919,44.685250196526177,1774804,8272,Intersection,,Halifax Regional Municipality,,,,,
-63.512604574608901,44.681874132316523,1774805,8489,Intersection,,Halifax Regional Municipality,,,,,
-63.510222904533777,44.682233483805071,1774806,8521,Intersection,,Halifax Regional Municipality,,,,,
-63.510029555643598,44.683194958371111,1774807,8526,Dead End,,Halifax Regional Municipality,,,,,
-63.509468366407511,44.709686397906502,1774808,8527,Intersection,,Halifax Regional Municipality,,,,,
-63.514877614111654,44.71856957706644,1774809,8453,Intersection,,Halifax Regional Municipality,,,,,
-63.481833897564023,44.969605122233489,1774810,8912,Intersection,,Halifax Regional Municipality,,,,,
-63.534357883780032,44.523662732716069,1774811,8168,Dead End,,Halifax Regional Municipality,,,,,
-63.531496561852229,44.684107971174306,1774812,8172,Intersection,,Halifax Regional Municipality,,,,,
-63.531823676176423,44.651425485805916,1774813,8177,Dead End,,Halifax Regional Municipality,,,,,
-63.532128626367594,44.614455157500089,1774814,8181,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.533613469667031,44.522131407460058,1774815,8183,Dead End,,Halifax Regional Municipality,,,,,
-63.533508432355795,44.522838551951295,1774816,8185,Dead End,,Halifax Regional Municipality,,,,,
-63.498524206572441,44.613742715886445,1774817,8742,Dead End,,Halifax Regional Municipality,,,,,
-63.49578623411292,44.692070140045942,1774818,8765,Dead End,,Halifax Regional Municipality,,,,,
-63.495981299683606,44.610542091773503,1774819,8789,Dead End,,Halifax Regional Municipality,,,,,
-63.493818031613635,44.659941506192801,1774820,8808,Dead End,,Halifax Regional Municipality,,,,,
-63.493955472055468,44.616314877868632,1774821,8820,Dead End,,Halifax Regional Municipality,,,,,
-63.492722642125841,44.676644378024505,1774822,8825,Intersection,,Halifax Regional Municipality,,,,,
-63.665060238743365,44.667546518837909,1774823,3171,Intersection,,Halifax Regional Municipality,,,,,
-63.664809758797759,44.684283491304484,1774824,3172,Intersection,,Halifax Regional Municipality,,,,,
-63.663286419095137,44.78799798235945,1774825,3173,Intersection,,Halifax Regional Municipality,,,,,
-63.664625144227088,44.685294957446899,1774826,3176,Intersection,,Halifax Regional Municipality,,,,,
-63.664344382971557,44.704115652077753,1774827,3178,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.663428083415454,44.766588034696262,1774828,3179,Intersection,,Halifax Regional Municipality,,,,,
-63.663858627964821,44.733366905533948,1774829,3181,Intersection,,Halifax Regional Municipality,,,,,
-63.663815793597124,44.731074024007754,1774830,3183,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.663690925975999,44.732594700920302,1774831,3186,Intersection,,Halifax Regional Municipality,,,,,
-63.664443999848359,44.682794295875368,1774832,3187,Dead End,,Halifax Regional Municipality,,,,,
-63.66439627056068,44.676806402314263,1774833,3190,Intersection,,Halifax Regional Municipality,,,,,
-63.664337883660487,44.665234367887642,1774834,3197,Intersection,,Halifax Regional Municipality,,,,,
-63.663853957623672,44.700070669945198,1774835,3198,Dead End,,Halifax Regional Municipality,,,,,
-63.662409071388062,44.789206672972441,1774836,3201,Intersection,,Halifax Regional Municipality,,,,,
-63.662250462146552,44.799032955589489,1774837,3203,Intersection,,Halifax Regional Municipality,,,,,
-63.663815984039957,44.689523266664914,1774838,3204,Dead End,,Halifax Regional Municipality,,,,,
-63.663469740990116,44.688738902029719,1774839,3210,Dead End,,Halifax Regional Municipality,,,,,
-63.663531133653272,44.685944792601873,1774840,3212,Intersection,,Halifax Regional Municipality,,,,,
-63.662356643013133,44.760198247623038,1774841,3214,Intersection,,Halifax Regional Municipality,,,,,
-63.663151476868094,44.704781249295891,1774842,3217,Intersection,,Halifax Regional Municipality,,,,,
-63.663532462261571,44.669927828693574,1774843,3222,Intersection,,Halifax Regional Municipality,,,,,
-63.662342155882541,44.75186930711881,1774844,3224,Intersection,,Halifax Regional Municipality,,,,,
-63.662564178098286,44.730856147926318,1774845,3225,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.662603262897981,44.728939938125649,1774846,3226,Intersection,,Halifax Regional Municipality,,,,,
-63.663158446896396,44.682309884000304,1774847,3227,Dead End,,Halifax Regional Municipality,,,,,
-63.661683350317801,44.777578700537788,1774848,3229,Intersection,,Halifax Regional Municipality,,,,,
-63.662913819474866,44.685421782103219,1774849,3231,Intersection,,Halifax Regional Municipality,,,,,
-63.662349776291109,44.716831610447102,1774850,3233,Intersection,,Halifax Regional Municipality,,,,,
-63.662045903179951,44.731979583696287,1774851,3234,Dead End,,Halifax Regional Municipality,,,,,
-63.662959370347963,44.666089507595792,1774852,3236,Intersection,,Halifax Regional Municipality,,,,,
-63.663058357505761,44.653214568677569,1774853,3239,Dead End,,Halifax Regional Municipality,,,,,
-63.651198186473785,44.647515092201175,1774854,56046,Dead End,,Halifax Regional Municipality,,,,,
-63.662524834583799,44.686729660662962,1774855,3241,Non-Intersection Junction,Name Change,Halifax Regional Municipality,,,,,
-63.652976961229115,44.645898269190909,1774856,56047,Dead End,,Halifax Regional Municipality,,,,,
-63.66088004175645,44.790469156123066,1774857,3244,Intersection,,Halifax Regional Municipality,,,,,
-63.783893645236098,44.659312034765669,1774858,56043,Non-Intersection Junction,Ownership Change,Halifax Regional Municipality,,,,,
-63.660836114139059,44.77426224209789,1774859,3253,Intersection,,Halifax Regional Municipality,,,,,
-63.661283494015173,44.754220363110313,1774860,3254,Dead End,,Halifax Regional Municipality,,,,,
-63.661384113411835,44.735960121875166,1774861,3255,Dead End,,Halifax Regional Municipality,,,,,
-63.66131957574688,44.735115930142804,1774862,3257,Intersection,,Halifax Regional Municipality,,,,,
-63.660626729422752,44.776539189925138,1774863,3258,Intersection,,Halifax Regional Municipality,,,,,
-63.699874968602288,44.725589967625588,1774864,46131,Intersection,,Halifax Regional Municipality,,,,,
-63.66208851746039,44.666102468236396,1774865,3264,Intersection,,Halifax Regional Municipality,,,,,
-63.66110286526942,44.728277483661131,1774866,3265,Intersection,,Halifax Regional Municipality,,,,,
-63.660566034750566,44.764488238897783,1774867,3267,Intersection,,Halifax Regional Municipality,,,,,
-63.653618594598896,44.646707138818762,1774868,56045,Intersection,,Halifax Regional Municipality,,,,,
-63.660049687616826,44.773818898766642,1774869,3274,Intersection,,Halifax Regional Municipality,,,,,
-63.660170247816168,44.765021026924593,1774870,3275,Intersection,,Halifax Regional Municipality,,,,,
-63.931265510514066,44.506781972595199,1774871,246,Non-Intersection Junction,Community Boundary Change,Halifax Regional Municipality,,,,,
-63.661798143333002,44.644009340007308,1774872,3279,Dead End,,Halifax Regional Municipality,,,,,
-63.659465413474571,44.796696175437873,1774873,3281,Intersection,,Halifax Regional Municipality,,,,,
-63.661131215201472,44.677822209748044,1774874,3284,Dead End,,Halifax Regional Municipality,,,,,
-63.660161294307727,44.734414558482136,1774875,3289,Intersection,,Halifax Regional Municipality,,,,,
-63.659553135758706,44.774340249005384,1774876,3290,Intersection,,Halifax Regional Municipality,,,,,
-63.65959030175695,44.763428357248912,1774877,3292,Intersection,,Halifax Regional Municipality,,,,,
-63.663794452320928,44.752950961839744,1774878,3177,Dead End,,Halifax Regional Municipality,,,,,
-63.663968069715885,44.682283676154704,1774879,3200,Intersection,,Halifax Regional Municipality,,,,,
-63.663828237060436,44.681821877177271,1774880,3207,Intersection,,Halifax Regional Municipality,,,,,
-63.662814119953048,44.729875017004211,1774881,3215,Intersection,,Halifax Regional Municipality,,,,,
-63.531190148305434,44.650642952071557,1774882,8188,Dead End,,Halifax Regional Municipality,,,,,
